Score,Flips left,Heads,Tails,Action,Reward
144,253, 4, 3, 0, -1
144,252, 4, 4, 0, -1
144,251, 4, 5, 0, -1
145,266, 0, 0, 2, 15
145,265, 1, 0, 0, -1
145,264, 2, 0, 0, -1
145,263, 2, 1, 0, -1
145,262, 3, 1, 0, -1
145,261, 4, 1, 0, -1
145,260, 4, 2, 0, -1
145,259, 5, 2, 0, -1
145,258, 6, 2, 0, -1
145,257, 6, 3, 0, -1
145,256, 7, 3, 0, -1
145,255, 8, 3, 0, -1
146,270, 0, 0, 3, 15
146,269, 0, 1, 0, -1
146,268, 0, 2, 0, -1
147,283, 0, 0, 2, 15
147,282, 1, 0, 0, -1
147,281, 2, 0, 0, -1
147,280, 3, 0, 0, -1
148,295, 0, 0, 3, 15
148,294, 0, 1, 0, -1
148,293, 1, 1, 0, -1
148,292, 1, 2, 0, -1
148,291, 2, 2, 0, -1
148,290, 3, 2, 0, -1
148,289, 3, 3, 0, -1
148,288, 4, 3, 0, -1
148,287, 5, 3, 0, -1
148,286, 5, 4, 0, -1
148,285, 6, 4, 0, -1
148,284, 7, 4, 0, -1
148,283, 8, 4, 0, -1
148,282, 9, 4, 0, -1
148,281,10, 4, 0, -1
149,296, 0, 0, 3, 15
149,295, 0, 1, 0, -1
149,294, 1, 1, 0, -1
149,293, 1, 2, 0, -1
149,292, 2, 2, 0, -1
149,291, 3, 2, 0, -1
149,290, 4, 2, 0, -1
149,289, 4, 3, 0, -1
149,288, 5, 3, 0, -1
149,287, 5, 4, 0, -1
149,286, 6, 4, 0, -1
149,285, 6, 5, 0, -1
149,284, 7, 5, 0, -1
149,283, 8, 5, 0, -1
149,282, 8, 6, 0, -1
149,281, 9, 6, 0, -1
149,280,10, 6, 0, -1
149,279,10, 7, 0, -1
149,278,10, 8, 0, -1
150,293, 0, 0, 2, 15
150,292, 0, 1, 0, -1
150,291, 1, 1, 0, -1
150,290, 2, 1, 0, -1
150,289, 2, 2, 0, -1
150,288, 2, 3, 0, -1
150,287, 3, 3, 0, -1
150,286, 4, 3, 0, -1
150,285, 5, 3, 0, -1
150,284, 5, 4, 0, -1
150,283, 5, 5, 0, -1
151,298, 0, 0, 2, 15
151,297, 0, 1, 0, -1
151,296, 0, 2, 0, -1
152,311, 0, 0, 2, 15
152,310, 1, 0, 0, -1
152,309, 2, 0, 0, -1
152,308, 3, 0, 0, -1
152,278, 0, 0, 3,-30
152,277, 1, 0, 0, -1
152,276, 2, 0, 0, -1
152,275, 2, 1, 0, -1
152,274, 3, 1, 0, -1
152,273, 4, 1, 0, -1
152,272, 5, 1, 0, -1
152,242, 0, 0, 3,-30
152,241, 0, 1, 0, -1
152,240, 0, 2, 0, -1
153,255, 0, 0, 2, 15
153,254, 0, 1, 0, -1
153,253, 0, 2, 0, -1
154,268, 0, 0, 2, 15
154,267, 1, 0, 0, -1
154,266, 2, 0, 0, -1
154,265, 3, 0, 0, -1
155,280, 0, 0, 3, 15
155,279, 1, 0, 0, -1
155,278, 2, 0, 0, -1
155,277, 3, 0, 0, -1
156,292, 0, 0, 3, 15
156,291, 1, 0, 0, -1
156,290, 2, 0, 0, -1
156,289, 3, 0, 0, -1
157,304, 0, 0, 3, 15
157,303, 1, 0, 0, -1
157,302, 2, 0, 0, -1
157,301, 3, 0, 0, -1
158,316, 0, 0, 3, 15
158,315, 1, 0, 0, -1
158,314, 2, 0, 0, -1
158,313, 2, 1, 0, -1
158,312, 3, 1, 0, -1
158,311, 3, 2, 0, -1
158,310, 3, 3, 0, -1
158,309, 3, 4, 0, -1
159,324, 0, 0, 2, 15
159,323, 1, 0, 0, -1
159,322, 2, 0, 0, -1
159,321, 3, 0, 0, -1
160,336, 0, 0, 3, 15
160,335, 0, 1, 0, -1
160,334, 0, 2, 0, -1
161,349, 0, 0, 2, 15
161,348, 1, 0, 0, -1
161,347, 2, 0, 0, -1
161,346, 3, 0, 0, -1
162,361, 0, 0, 3, 15
162,360, 1, 0, 0, -1
162,359, 2, 0, 0, -1
162,358, 3, 0, 0, -1
163,373, 0, 0, 3, 15
163,372, 0, 1, 0, -1
163,371, 1, 1, 0, -1
163,370, 1, 2, 0, -1
163,369, 2, 2, 0, -1
163,368, 2, 3, 0, -1
163,367, 3, 3, 0, -1
163,366, 4, 3, 0, -1
163,365, 4, 4, 0, -1
163,364, 4, 5, 0, -1
164,379, 0, 0, 2, 15
164,378, 0, 1, 0, -1
164,377, 1, 1, 0, -1
164,376, 2, 1, 0, -1
164,375, 3, 1, 0, -1
164,374, 4, 1, 0, -1
164,373, 4, 2, 0, -1
164,372, 5, 2, 0, -1
164,371, 6, 2, 0, -1
164,370, 7, 2, 0, -1
165,385, 0, 0, 3, 15
165,384, 1, 0, 0, -1
165,383, 2, 0, 0, -1
165,382, 2, 1, 0, -1
165,381, 3, 1, 0, -1
165,380, 4, 1, 0, -1
165,379, 4, 2, 0, -1
165,378, 5, 2, 0, -1
165,377, 5, 3, 0, -1
165,376, 6, 3, 0, -1
165,375, 7, 3, 0, -1
165,374, 8, 3, 0, -1
166,389, 0, 0, 3, 15
166,388, 0, 1, 0, -1
166,387, 1, 1, 0, -1
166,386, 1, 2, 0, -1
166,385, 1, 3, 0, -1
167,400, 0, 0, 2, 15
167,399, 1, 0, 0, -1
167,398, 2, 0, 0, -1
167,397, 2, 1, 0, -1
167,396, 2, 2, 0, -1
167,395, 3, 2, 0, -1
167,394, 3, 3, 0, -1
167,393, 4, 3, 0, -1
167,392, 5, 3, 0, -1
167,391, 6, 3, 0, -1
167,390, 6, 4, 0, -1
167,389, 7, 4, 0, -1
167,388, 7, 5, 0, -1
167,387, 7, 6, 0, -1
167,386, 7, 7, 0, -1
168,401, 0, 0, 2, 15
168,400, 1, 0, 0, -1
168,399, 2, 0, 0, -1
168,398, 3, 0, 0, -1
169,413, 0, 0, 3, 15
169,412, 0, 1, 0, -1
169,411, 1, 1, 0, -1
169,410, 1, 2, 0, -1
169,409, 1, 3, 0, -1
170,424, 0, 0, 2, 15
170,423, 1, 0, 0, -1
170,422, 1, 1, 0, -1
170,421, 2, 1, 0, -1
170,420, 3, 1, 0, -1
170,419, 4, 1, 0, -1
170,418, 4, 2, 0, -1
170,417, 5, 2, 0, -1
170,416, 5, 3, 0, -1
170,415, 6, 3, 0, -1
170,414, 6, 4, 0, -1
170,413, 7, 4, 0, -1
170,412, 8, 4, 0, -1
170,411, 8, 5, 0, -1
170,410, 8, 6, 0, -1
170,409, 9, 6, 0, -1
170,408, 9, 7, 0, -1
170,407, 9, 8, 0, -1
171,422, 0, 0, 2, 15
171,421, 0, 1, 0, -1
171,420, 1, 1, 0, -1
171,419, 2, 1, 0, -1
171,418, 3, 1, 0, -1
171,417, 4, 1, 0, -1
171,416, 5, 1, 0, -1
172,431, 0, 0, 3, 15
172,430, 1, 0, 0, -1
172,429, 2, 0, 0, -1
172,428, 3, 0, 0, -1
172,398, 0, 0, 3,-30
172,397, 1, 0, 0, -1
172,396, 1, 1, 0, -1
172,395, 1, 2, 0, -1
172,394, 2, 2, 0, -1
172,393, 2, 3, 0, -1
172,392, 3, 3, 0, -1
172,391, 3, 4, 0, -1
173,406, 0, 0, 2, 15
173,405, 1, 0, 0, -1
173,404, 1, 1, 0, -1
173,403, 2, 1, 0, -1
173,402, 3, 1, 0, -1
173,401, 4, 1, 0, -1
173,400, 5, 1, 0, -1
174,415, 0, 0, 3, 15
174,414, 0, 1, 0, -1
174,413, 1, 1, 0, -1
174,412, 1, 2, 0, -1
174,411, 2, 2, 0, -1
174,410, 3, 2, 0, -1
174,409, 4, 2, 0, -1
174,408, 5, 2, 0, -1
174,407, 5, 3, 0, -1
174,406, 5, 4, 0, -1
174,405, 5, 5, 0, -1
175,420, 0, 0, 2, 15
175,419, 1, 0, 0, -1
175,418, 1, 1, 0, -1
175,417, 1, 2, 0, -1
175,416, 2, 2, 0, -1
175,415, 2, 3, 0, -1
175,414, 3, 3, 0, -1
175,413, 4, 3, 0, -1
175,412, 4, 4, 0, -1
175,411, 5, 4, 0, -1
175,410, 5, 5, 0, -1
176,425, 0, 0, 2, 15
176,424, 0, 1, 0, -1
176,423, 1, 1, 0, -1
176,422, 2, 1, 0, -1
176,421, 3, 1, 0, -1
176,420, 4, 1, 0, -1
176,419, 5, 1, 0, -1
177,434, 0, 0, 3, 15
177,433, 1, 0, 0, -1
177,432, 1, 1, 0, -1
177,431, 1, 2, 0, -1
177,430, 1, 3, 0, -1
178,445, 0, 0, 2, 15
178,444, 0, 1, 0, -1
178,443, 0, 2, 0, -1
179,458, 0, 0, 2, 15
179,457, 0, 1, 0, -1
179,456, 1, 1, 0, -1
179,455, 1, 2, 0, -1
179,454, 2, 2, 0, -1
179,453, 3, 2, 0, -1
179,452, 3, 3, 0, -1
179,451, 4, 3, 0, -1
179,450, 4, 4, 0, -1
179,449, 5, 4, 0, -1
179,448, 5, 5, 0, -1
180,463, 0, 0, 2, 15
180,462, 0, 1, 0, -1
180,461, 1, 1, 0, -1
180,460, 2, 1, 0, -1
180,459, 3, 1, 0, -1
180,458, 4, 1, 0, -1
180,457, 5, 1, 0, -1
181,472, 0, 0, 3, 15
181,471, 1, 0, 0, -1
181,470, 2, 0, 0, -1
181,469, 2, 1, 0, -1
181,468, 2, 2, 0, -1
181,467, 2, 3, 0, -1
181,466, 2, 4, 0, -1
182,481, 0, 0, 2, 15
182,480, 1, 0, 0, -1
182,479, 2, 0, 0, -1
182,478, 2, 1, 0, -1
182,477, 2, 2, 0, -1
182,476, 3, 2, 0, -1
182,475, 4, 2, 0, -1
182,474, 4, 3, 0, -1
182,473, 4, 4, 0, -1
182,472, 5, 4, 0, -1
182,471, 6, 4, 0, -1
182,470, 7, 4, 0, -1
182,469, 7, 5, 0, -1
182,468, 7, 6, 0, -1
182,467, 7, 7, 0, -1
183,482, 0, 0, 2, 15
183,481, 1, 0, 0, -1
183,480, 2, 0, 0, -1
183,479, 3, 0, 0, -1
184,494, 0, 0, 3, 15
184,493, 1, 0, 0, -1
184,492, 2, 0, 0, -1
184,491, 3, 0, 0, -1
185,506, 0, 0, 3, 15
185,505, 1, 0, 0, -1
185,504, 2, 0, 0, -1
185,503, 3, 0, 0, -1
186,518, 0, 0, 3, 15
186,517, 0, 1, 0, -1
186,516, 1, 1, 0, -1
186,515, 2, 1, 0, -1
186,514, 3, 1, 0, -1
186,513, 4, 1, 0, -1
186,512, 5, 1, 0, -1
187,527, 0, 0, 3, 15
187,526, 0, 1, 0, -1
187,525, 0, 2, 0, -1
188,540, 0, 0, 2, 15
188,539, 1, 0, 0, -1
188,538, 1, 1, 0, -1
188,537, 1, 2, 0, -1
188,536, 2, 2, 0, -1
188,535, 3, 2, 0, -1
188,534, 4, 2, 0, -1
188,533, 4, 3, 0, -1
188,532, 5, 3, 0, -1
188,531, 5, 4, 0, -1
188,530, 5, 5, 0, -1
189,545, 0, 0, 2, 15
189,544, 0, 1, 0, -1
189,543, 0, 2, 0, -1
190,558, 0, 0, 2, 15
190,557, 1, 0, 0, -1
190,556, 2, 0, 0, -1
190,555, 3, 0, 0, -1
191,570, 0, 0, 3, 15
191,569, 0, 1, 0, -1
191,568, 1, 1, 0, -1
191,567, 2, 1, 0, -1
191,566, 3, 1, 0, -1
191,565, 4, 1, 0, -1
191,564, 5, 1, 0, -1
192,579, 0, 0, 3, 15
192,578, 1, 0, 0, -1
192,577, 1, 1, 0, -1
192,576, 2, 1, 0, -1
192,575, 3, 1, 0, -1
192,574, 4, 1, 0, -1
192,573, 5, 1, 0, -1
193,588, 0, 0, 3, 15
193,587, 0, 1, 0, -1
193,586, 0, 2, 0, -1
193,556, 0, 0, 2,-30
193,555, 1, 0, 0, -1
193,554, 2, 0, 0, -1
193,553, 2, 1, 0, -1
193,552, 3, 1, 0, -1
193,551, 4, 1, 0, -1
193,550, 5, 1, 0, -1
194,565, 0, 0, 3, 15
194,564, 1, 0, 0, -1
194,563, 2, 0, 0, -1
194,562, 3, 0, 0, -1
194,532, 0, 0, 3,-30
194,531, 1, 0, 0, -1
194,530, 2, 0, 0, -1
194,529, 2, 1, 0, -1
194,528, 3, 1, 0, -1
194,527, 3, 2, 0, -1
194,526, 4, 2, 0, -1
194,525, 4, 3, 0, -1
194,524, 5, 3, 0, -1
194,523, 6, 3, 0, -1
194,522, 7, 3, 0, -1
194,521, 8, 3, 0, -1
195,536, 0, 0, 3, 15
195,535, 1, 0, 0, -1
195,534, 1, 1, 0, -1
195,533, 2, 1, 0, -1
195,532, 2, 2, 0, -1
195,531, 2, 3, 0, -1
195,530, 3, 3, 0, -1
195,529, 3, 4, 0, -1
196,544, 0, 0, 2, 15
196,543, 0, 1, 0, -1
196,542, 1, 1, 0, -1
196,541, 2, 1, 0, -1
196,540, 2, 2, 0, -1
196,539, 2, 3, 0, -1
196,538, 2, 4, 0, -1
197,553, 0, 0, 2, 15
197,552, 1, 0, 0, -1
197,551, 2, 0, 0, -1
197,550, 3, 0, 0, -1
198,565, 0, 0, 3, 15
198,564, 1, 0, 0, -1
198,563, 1, 1, 0, -1
198,562, 1, 2, 0, -1
198,561, 2, 2, 0, -1
198,560, 3, 2, 0, -1
198,559, 4, 2, 0, -1
198,558, 5, 2, 0, -1
198,557, 6, 2, 0, -1
198,556, 6, 3, 0, -1
198,555, 7, 3, 0, -1
198,554, 7, 4, 0, -1
198,553, 8, 4, 0, -1
198,552, 8, 5, 0, -1
198,551, 9, 5, 0, -1
198,550,10, 5, 0, -1
198,549,11, 5, 0, -1
198,548,12, 5, 0, -1
199,563, 0, 0, 3, 15
199,562, 1, 0, 0, -1
199,561, 2, 0, 0, -1
199,560, 3, 0, 0, -1
200,575, 0, 0, 3, 15
200,574, 0, 1, 0, -1
200,573, 0, 2, 0, -1
201,588, 0, 0, 2, 15
201,587, 1, 0, 0, -1
201,586, 2, 0, 0, -1
201,585, 3, 0, 0, -1
202,600, 0, 0, 3, 15
202,599, 1, 0, 0, -1
202,598, 2, 0, 0, -1
202,597, 2, 1, 0, -1
202,596, 2, 2, 0, -1
202,595, 2, 3, 0, -1
202,594, 3, 3, 0, -1
202,593, 4, 3, 0, -1
202,592, 5, 3, 0, -1
202,591, 6, 3, 0, -1
202,590, 6, 4, 0, -1
202,589, 7, 4, 0, -1
202,588, 8, 4, 0, -1
202,587, 9, 4, 0, -1
202,586, 9, 5, 0, -1
202,585,10, 5, 0, -1
202,584,10, 6, 0, -1
202,583,11, 6, 0, -1
202,582,12, 6, 0, -1
202,581,13, 6, 0, -1
203,596, 0, 0, 3, 15
203,595, 0, 1, 0, -1
203,594, 0, 2, 0, -1
204,609, 0, 0, 2, 15
204,608, 1, 0, 0, -1
204,607, 1, 1, 0, -1
204,606, 2, 1, 0, -1
204,605, 3, 1, 0, -1
204,604, 4, 1, 0, -1
204,603, 5, 1, 0, -1
205,618, 0, 0, 3, 15
205,617, 0, 1, 0, -1
205,616, 1, 1, 0, -1
205,615, 2, 1, 0, -1
205,614, 3, 1, 0, -1
205,613, 3, 2, 0, -1
205,612, 4, 2, 0, -1
205,611, 4, 3, 0, -1
205,610, 5, 3, 0, -1
205,609, 5, 4, 0, -1
205,608, 6, 4, 0, -1
205,607, 7, 4, 0, -1
205,606, 8, 4, 0, -1
205,605, 8, 5, 0, -1
205,604, 9, 5, 0, -1
205,603,10, 5, 0, -1
205,602,11, 5, 0, -1
205,601,11, 6, 0, -1
205,600,11, 7, 0, -1
205,599,12, 7, 0, -1
205,598,13, 7, 0, -1
205,597,14, 7, 0, -1
205,596,14, 8, 0, -1
205,595,14, 9, 0, -1
205,594,15, 9, 0, -1
205,593,16, 9, 0, -1
205,592,17, 9, 0, -1
205,591,18, 9, 0, -1
206,606, 0, 0, 3, 15
206,605, 1, 0, 0, -1
206,604, 1, 1, 0, -1
206,603, 1, 2, 0, -1
206,602, 2, 2, 0, -1
206,601, 2, 3, 0, -1
206,600, 3, 3, 0, -1
206,599, 4, 3, 0, -1
206,598, 4, 4, 0, -1
206,597, 4, 5, 0, -1
206,567, 0, 0, 2,-30
206,566, 1, 0, 0, -1
206,565, 1, 1, 0, -1
206,564, 1, 2, 0, -1
206,563, 2, 2, 0, -1
206,562, 2, 3, 0, -1
206,561, 3, 3, 0, -1
206,560, 4, 3, 0, -1
206,559, 4, 4, 0, -1
206,558, 5, 4, 0, -1
206,557, 5, 5, 0, -1
207,572, 0, 0, 2, 15
207,571, 1, 0, 0, -1
207,570, 2, 0, 0, -1
207,569, 3, 0, 0, -1
208,584, 0, 0, 3, 15
208,583, 1, 0, 0, -1
208,582, 2, 0, 0, -1
208,581, 3, 0, 0, -1
209,596, 0, 0, 3, 15
209,595, 1, 0, 0, -1
209,594, 2, 0, 0, -1
209,593, 3, 0, 0, -1
210,608, 0, 0, 3, 15
210,607, 0, 1, 0, -1
210,606, 1, 1, 0, -1
210,605, 1, 2, 0, -1
210,604, 2, 2, 0, -1
210,603, 3, 2, 0, -1
210,602, 4, 2, 0, -1
210,601, 5, 2, 0, -1
210,600, 6, 2, 0, -1
210,599, 7, 2, 0, -1
211,614, 0, 0, 3, 15
211,613, 1, 0, 0, -1
211,612, 1, 1, 0, -1
211,611, 2, 1, 0, -1
211,610, 2, 2, 0, -1
211,609, 3, 2, 0, -1
211,608, 4, 2, 0, -1
211,607, 5, 2, 0, -1
211,606, 6, 2, 0, -1
211,605, 6, 3, 0, -1
211,604, 7, 3, 0, -1
211,603, 8, 3, 0, -1
212,618, 0, 0, 3, 15
212,617, 1, 0, 0, -1
212,616, 1, 1, 0, -1
212,615, 2, 1, 0, -1
212,614, 2, 2, 0, -1
212,613, 3, 2, 0, -1
212,612, 3, 3, 0, -1
212,611, 4, 3, 0, -1
212,610, 4, 4, 0, -1
212,609, 5, 4, 0, -1
212,608, 5, 5, 0, -1
213,623, 0, 0, 2, 15
213,622, 1, 0, 0, -1
213,621, 2, 0, 0, -1
213,620, 3, 0, 0, -1
214,635, 0, 0, 3, 15
214,634, 1, 0, 0, -1
214,633, 1, 1, 0, -1
214,632, 2, 1, 0, -1
214,631, 2, 2, 0, -1
214,630, 2, 3, 0, -1
214,629, 3, 3, 0, -1
214,628, 4, 3, 0, -1
214,627, 5, 3, 0, -1
214,626, 5, 4, 0, -1
214,625, 6, 4, 0, -1
214,624, 6, 5, 0, -1
214,623, 7, 5, 0, -1
214,622, 8, 5, 0, -1
214,621, 8, 6, 0, -1
214,620, 8, 7, 0, -1
215,635, 0, 0, 2, 15
215,634, 1, 0, 0, -1
215,633, 2, 0, 0, -1
215,632, 3, 0, 0, -1
216,647, 0, 0, 3, 15
216,646, 1, 0, 0, -1
216,645, 1, 1, 0, -1
216,644, 1, 2, 0, -1
216,643, 2, 2, 0, -1
216,642, 3, 2, 0, -1
216,641, 4, 2, 0, -1
216,640, 5, 2, 0, -1
216,639, 6, 2, 0, -1
216,638, 7, 2, 0, -1
217,653, 0, 0, 3, 15
217,652, 0, 1, 0, -1
217,651, 1, 1, 0, -1
217,650, 2, 1, 0, -1
217,649, 3, 1, 0, -1
217,648, 4, 1, 0, -1
217,647, 5, 1, 0, -1
218,662, 0, 0, 3, 15
218,661, 0, 1, 0, -1
218,660, 1, 1, 0, -1
218,659, 1, 2, 0, -1
218,658, 1, 3, 0, -1
219,673, 0, 0, 2, 15
219,672, 0, 1, 0, -1
219,671, 1, 1, 0, -1
219,670, 1, 2, 0, -1
219,669, 1, 3, 0, -1
220,684, 0, 0, 2, 15
220,683, 0, 1, 0, -1
220,682, 1, 1, 0, -1
220,681, 1, 2, 0, -1
220,680, 1, 3, 0, -1
220,650, 0, 0, 2,-30
220,649, 1, 0, 0, -1
220,648, 2, 0, 0, -1
220,647, 2, 1, 0, -1
220,646, 3, 1, 0, -1
220,645, 4, 1, 0, -1
220,644, 4, 2, 0, -1
220,643, 5, 2, 0, -1
220,642, 5, 3, 0, -1
220,641, 6, 3, 0, -1
220,640, 7, 3, 0, -1
220,639, 7, 4, 0, -1
220,638, 8, 4, 0, -1
220,637, 9, 4, 0, -1
220,636,10, 4, 0, -1
221,651, 0, 0, 3, 15
221,650, 0, 1, 0, -1
221,649, 0, 2, 0, -1
221,619, 0, 0, 2,-30
221,618, 1, 0, 0, -1
221,617, 1, 1, 0, -1
221,616, 1, 2, 0, -1
221,615, 2, 2, 0, -1
221,614, 3, 2, 0, -1
221,613, 4, 2, 0, -1
221,612, 5, 2, 0, -1
221,611, 6, 2, 0, -1
221,610, 7, 2, 0, -1
222,625, 0, 0, 3, 15
222,624, 0, 1, 0, -1
222,623, 0, 2, 0, -1
223,638, 0, 0, 2, 15
223,637, 1, 0, 0, -1
223,636, 2, 0, 0, -1
223,635, 2, 1, 0, -1
223,634, 3, 1, 0, -1
223,633, 4, 1, 0, -1
223,632, 5, 1, 0, -1
223,602, 0, 0, 3,-30
223,601, 0, 1, 0, -1
223,600, 1, 1, 0, -1
223,599, 2, 1, 0, -1
223,598, 3, 1, 0, -1
223,597, 4, 1, 0, -1
223,596, 5, 1, 0, -1
224,611, 0, 0, 3, 15
224,610, 1, 0, 0, -1
224,609, 2, 0, 0, -1
224,608, 3, 0, 0, -1
224,578, 0, 0, 3,-30
224,577, 1, 0, 0, -1
224,576, 2, 0, 0, -1
224,575, 3, 0, 0, -1
225,590, 0, 0, 3, 15
225,589, 0, 1, 0, -1
225,588, 1, 1, 0, -1
225,587, 1, 2, 0, -1
225,586, 2, 2, 0, -1
225,585, 3, 2, 0, -1
225,584, 3, 3, 0, -1
225,583, 4, 3, 0, -1
225,582, 5, 3, 0, -1
225,581, 6, 3, 0, -1
225,580, 6, 4, 0, -1
225,579, 7, 4, 0, -1
225,578, 8, 4, 0, -1
225,577, 9, 4, 0, -1
225,576, 9, 5, 0, -1
225,575,10, 5, 0, -1
225,574,11, 5, 0, -1
225,573,12, 5, 0, -1
226,588, 0, 0, 3, 15
226,587, 1, 0, 0, -1
226,586, 2, 0, 0, -1
226,585, 3, 0, 0, -1
227,600, 0, 0, 3, 15
227,599, 1, 0, 0, -1
227,598, 2, 0, 0, -1
227,597, 3, 0, 0, -1
227,567, 0, 0, 3,-30
227,566, 1, 0, 0, -1
227,565, 2, 0, 0, -1
227,564, 3, 0, 0, -1
227,534, 0, 0, 3,-30
227,533, 0, 1, 0, -1
227,532, 1, 1, 0, -1
227,531, 2, 1, 0, -1
227,530, 2, 2, 0, -1
227,529, 3, 2, 0, -1
227,528, 4, 2, 0, -1
227,527, 5, 2, 0, -1
227,526, 5, 3, 0, -1
227,525, 6, 3, 0, -1
227,524, 7, 3, 0, -1
227,523, 8, 3, 0, -1
228,538, 0, 0, 3, 15
228,537, 1, 0, 0, -1
228,536, 1, 1, 0, -1
228,535, 1, 2, 0, -1
228,534, 1, 3, 0, -1
229,549, 0, 0, 2, 15
229,548, 1, 0, 0, -1
229,547, 1, 1, 0, -1
229,546, 2, 1, 0, -1
229,545, 3, 1, 0, -1
229,544, 4, 1, 0, -1
229,543, 5, 1, 0, -1
230,558, 0, 0, 3, 15
230,557, 1, 0, 0, -1
230,556, 2, 0, 0, -1
230,555, 2, 1, 0, -1
230,554, 3, 1, 0, -1
230,553, 3, 2, 0, -1
230,552, 3, 3, 0, -1
230,551, 4, 3, 0, -1
230,550, 5, 3, 0, -1
230,549, 6, 3, 0, -1
230,548, 7, 3, 0, -1
230,547, 8, 3, 0, -1
231,562, 0, 0, 3, 15
231,561, 0, 1, 0, -1
231,560, 0, 2, 0, -1
232,575, 0, 0, 2, 15
232,574, 0, 1, 0, -1
232,573, 0, 2, 0, -1
233,588, 0, 0, 2, 15
233,587, 1, 0, 0, -1
233,586, 1, 1, 0, -1
233,585, 2, 1, 0, -1
233,584, 3, 1, 0, -1
233,583, 4, 1, 0, -1
233,582, 5, 1, 0, -1
234,597, 0, 0, 3, 15
234,596, 1, 0, 0, -1
234,595, 2, 0, 0, -1
234,594, 3, 0, 0, -1
235,609, 0, 0, 3, 15
235,608, 1, 0, 0, -1
235,607, 1, 1, 0, -1
235,606, 2, 1, 0, -1
235,605, 3, 1, 0, -1
235,604, 3, 2, 0, -1
235,603, 3, 3, 0, -1
235,602, 4, 3, 0, -1
235,601, 5, 3, 0, -1
235,600, 5, 4, 0, -1
235,599, 5, 5, 0, -1
235,569, 0, 0, 2,-30
235,568, 0, 1, 0, -1
235,567, 1, 1, 0, -1
235,566, 2, 1, 0, -1
235,565, 2, 2, 0, -1
235,564, 3, 2, 0, -1
235,563, 3, 3, 0, -1
235,562, 4, 3, 0, -1
235,561, 5, 3, 0, -1
235,560, 6, 3, 0, -1
235,559, 7, 3, 0, -1
235,558, 7, 4, 0, -1
235,557, 7, 5, 0, -1
235,556, 8, 5, 0, -1
235,555, 9, 5, 0, -1
235,554,10, 5, 0, -1
235,553,10, 6, 0, -1
235,552,11, 6, 0, -1
235,551,12, 6, 0, -1
235,550,13, 6, 0, -1
236,565, 0, 0, 3, 15
236,564, 1, 0, 0, -1
236,563, 2, 0, 0, -1
236,562, 2, 1, 0, -1
236,561, 3, 1, 0, -1
236,560, 4, 1, 0, -1
236,559, 4, 2, 0, -1
236,558, 5, 2, 0, -1
236,557, 5, 3, 0, -1
236,556, 5, 4, 0, -1
236,555, 6, 4, 0, -1
236,554, 7, 4, 0, -1
236,553, 7, 5, 0, -1
236,552, 8, 5, 0, -1
236,551, 9, 5, 0, -1
236,550,10, 5, 0, -1
236,549,10, 6, 0, -1
236,548,11, 6, 0, -1
236,547,12, 6, 0, -1
236,546,13, 6, 0, -1
237,561, 0, 0, 3, 15
237,560, 1, 0, 0, -1
237,559, 2, 0, 0, -1
237,558, 2, 1, 0, -1
237,557, 2, 2, 0, -1
237,556, 2, 3, 0, -1
237,555, 3, 3, 0, -1
237,554, 3, 4, 0, -1
238,569, 0, 0, 2, 15
238,568, 1, 0, 0, -1
238,567, 2, 0, 0, -1
238,566, 3, 0, 0, -1
238,536, 0, 0, 3,-30
238,535, 1, 0, 0, -1
238,534, 2, 0, 0, -1
238,533, 3, 0, 0, -1
239,548, 0, 0, 3, 15
239,547, 1, 0, 0, -1
239,546, 2, 0, 0, -1
239,545, 3, 0, 0, -1
240,560, 0, 0, 3, 15
240,559, 1, 0, 0, -1
240,558, 2, 0, 0, -1
240,557, 3, 0, 0, -1
240,527, 0, 0, 3,-30
240,526, 0, 1, 0, -1
240,525, 0, 2, 0, -1
240,495, 0, 0, 2,-30
240,494, 0, 1, 0, -1
240,493, 1, 1, 0, -1
240,492, 1, 2, 0, -1
240,491, 1, 3, 0, -1
240,461, 0, 0, 2,-30
240,460, 1, 0, 0, -1
240,459, 1, 1, 0, -1
240,458, 2, 1, 0, -1
240,457, 3, 1, 0, -1
240,456, 4, 1, 0, -1
240,455, 4, 2, 0, -1
240,454, 5, 2, 0, -1
240,453, 6, 2, 0, -1
240,452, 7, 2, 0, -1
240,422, 0, 0, 3,-30
240,421, 1, 0, 0, -1
240,420, 1, 1, 0, -1
240,419, 2, 1, 0, -1
240,418, 2, 2, 0, -1
240,417, 3, 2, 0, -1
240,416, 3, 3, 0, -1
240,415, 4, 3, 0, -1
240,414, 4, 4, 0, -1
240,413, 5, 4, 0, -1
240,412, 6, 4, 0, -1
240,411, 7, 4, 0, -1
240,410, 8, 4, 0, -1
240,409, 9, 4, 0, -1
240,408, 9, 5, 0, -1
240,407,10, 5, 0, -1
240,406,11, 5, 0, -1
240,405,12, 5, 0, -1
241,420, 0, 0, 3, 15
241,419, 0, 1, 0, -1
241,418, 0, 2, 0, -1
241,388, 0, 0, 2,-30
241,387, 1, 0, 0, -1
241,386, 2, 0, 0, -1
241,385, 3, 0, 0, -1
242,400, 0, 0, 3, 15
242,399, 1, 0, 0, -1
242,398, 2, 0, 0, -1
242,397, 3, 0, 0, -1
243,412, 0, 0, 3, 15
243,411, 1, 0, 0, -1
