Score,Flips left,Heads,Tails,Action,Reward
  1, 92,10, 7, 0, -1
  1, 91,11, 7, 0, -1
  1, 90,12, 7, 0, -1
  1, 89,13, 7, 0, -1
  1, 88,14, 7, 0, -1
  1, 87,15, 7, 0, -1
  1, 57, 0, 0, 3,-30
  1, 52, 5, 0, 1, -5
  2, 67, 0, 0, 3, 15
  2, 62, 0, 5, 1, -5
  3, 77, 0, 0, 2, 15
  3, 72, 4, 1, 1, -5
  3, 71, 5, 1, 0, -1
  4, 86, 0, 0, 3, 15
  4, 81, 3, 2, 1, -5
  4, 80, 4, 2, 0, -1
  4, 79, 5, 2, 0, -1
  4, 78, 5, 3, 0, -1
  4, 77, 5, 4, 0, -1
  4, 76, 5, 5, 0, -1
  4, 75, 5, 6, 0, -1
  5, 90, 0, 0, 2, 15
  5, 85, 4, 1, 1, -5
  5, 84, 5, 1, 0, -1
  6, 99, 0, 0, 3, 15
  6, 94, 2, 3, 1, -5
  6, 93, 3, 3, 0, -1
  6, 92, 3, 4, 0, -1
  7,107, 0, 0, 2, 15
  7,102, 2, 3, 1, -5
  7,101, 2, 4, 0, -1
  8,116, 0, 0, 2, 15
  8,111, 4, 1, 1, -5
  8,110, 5, 1, 0, -1
  9,125, 0, 0, 3, 15
  9,120, 4, 1, 1, -5
  9,119, 4, 2, 0, -1
  9,118, 5, 2, 0, -1
  9,117, 5, 3, 0, -1
  9,116, 6, 3, 0, -1
  9,115, 6, 4, 0, -1
  9,114, 6, 5, 0, -1
  9,113, 6, 6, 0, -1
 10,128, 0, 0, 2, 15
 10,123, 5, 0, 1, -5
 11,138, 0, 0, 3, 15
 11,133, 4, 1, 1, -5
 11,132, 4, 2, 0, -1
 11,131, 5, 2, 0, -1
 11,130, 5, 3, 0, -1
 11,129, 6, 3, 0, -1
 11,128, 7, 3, 0, -1
 11,127, 7, 4, 0, -1
 11,126, 7, 5, 0, -1
 11,125, 8, 5, 0, -1
 11,124, 9, 5, 0, -1
 11,123, 9, 6, 0, -1
 11,122, 9, 7, 0, -1
 11,121,10, 7, 0, -1
 11,120,10, 8, 0, -1
 11,119,11, 8, 0, -1
 11,118,11, 9, 0, -1
 12,133, 0, 0, 2, 15
 12,128, 2, 3, 1, -5
 12,127, 3, 3, 0, -1
 12,126, 3, 4, 0, -1
 13,141, 0, 0, 2, 15
 13,136, 2, 3, 1, -5
 13,135, 2, 4, 0, -1
 14,150, 0, 0, 2, 15
 14,145, 1, 4, 1, -5
 14,115, 0, 0, 2,-30
 14,110, 4, 1, 1, -5
 14,109, 5, 1, 0, -1
 15,124, 0, 0, 3, 15
 15,119, 2, 3, 1, -5
 15,118, 3, 3, 0, -1
 15,117, 4, 3, 0, -1
 15,116, 5, 3, 0, -1
 15,115, 6, 3, 0, -1
 15,114, 6, 4, 0, -1
 15,113, 7, 4, 0, -1
 15,112, 7, 5, 0, -1
 15,111, 8, 5, 0, -1
 15,110, 9, 5, 0, -1
 15,109, 9, 6, 0, -1
 15,108,10, 6, 0, -1
 15,107,10, 7, 0, -1
 15,106,11, 7, 0, -1
 15,105,11, 8, 0, -1
 15,104,12, 8, 0, -1
 15,103,13, 8, 0, -1
 15,102,14, 8, 0, -1
 15,101,15, 8, 0, -1
 15,100,15, 9, 0, -1
 15, 99,16, 9, 0, -1
 15, 98,16,10, 0, -1
 15, 97,17,10, 0, -1
 15, 96,18,10, 0, -1
 15, 95,18,11, 0, -1
 15, 94,19,11, 0, -1
 15, 93,20,11, 0, -1
 15, 92,21,11, 0, -1
 15, 62, 0, 0, 3,-30
 15, 57, 4, 1, 1, -5
 15, 56, 5, 1, 0, -1
 16, 71, 0, 0, 3, 15
 16, 66, 3, 2, 1, -5
 16, 65, 4, 2, 0, -1
 16, 64, 5, 2, 0, -1
 16, 63, 5, 3, 0, -1
 16, 62, 5, 4, 0, -1
 16, 61, 6, 4, 0, -1
 16, 60, 7, 4, 0, -1
 16, 59, 7, 5, 0, -1
 16, 58, 7, 6, 0, -1
 16, 57, 7, 7, 0, -1
 17, 72, 0, 0, 2, 15
 17, 67, 1, 4, 1, -5
 18, 82, 0, 0, 2, 15
 18, 77, 3, 2, 1, -5
 18, 76, 4, 2, 0, -1
 18, 75, 4, 3, 0, -1
 18, 74, 4, 4, 0, -1
 18, 73, 4, 5, 0, -1
 19, 88, 0, 0, 2, 15
 19, 83, 5, 0, 1, -5
 20, 98, 0, 0, 3, 15
 20, 93, 2, 3, 1, -5
 20, 92, 3, 3, 0, -1
 20, 91, 4, 3, 0, -1
 20, 90, 4, 4, 0, -1
 20, 89, 5, 4, 0, -1
 20, 88, 5, 5, 0, -1
 20, 87, 6, 5, 0, -1
 20, 86, 7, 5, 0, -1
 20, 85, 8, 5, 0, -1
 20, 84, 9, 5, 0, -1
 20, 83,10, 5, 0, -1
 20, 82,11, 5, 0, -1
 20, 81,11, 6, 0, -1
 20, 80,12, 6, 0, -1
 20, 79,12, 7, 0, -1
 20, 78,12, 8, 0, -1
 20, 77,12, 9, 0, -1
 20, 76,13, 9, 0, -1
 20, 75,14, 9, 0, -1
 20, 74,15, 9, 0, -1
 20, 73,16, 9, 0, -1
 20, 72,16,10, 0, -1
 20, 71,17,10, 0, -1
 20, 70,17,11, 0, -1
 20, 69,18,11, 0, -1
 20, 68,19,11, 0, -1
 20, 67,19,12, 0, -1
 20, 66,20,12, 0, -1
 20, 65,21,12, 0, -1
 20, 64,22,12, 0, -1
 20, 63,23,12, 0, -1
 20, 33, 0, 0, 3,-30
 20, 32, 0, 1, 0, -1
 20, 31, 1, 1, 0, -1
 20, 30, 2, 1, 0, -1
 20, 29, 3, 1, 0, -1
 20, 28, 3, 2, 0, -1
 20, 27, 4, 2, 0, -1
 20, 26, 5, 2, 0, -1
 20, 25, 6, 2, 0, -1
 20, 24, 6, 3, 0, -1
 20, 23, 6, 4, 0, -1
 20, 22, 7, 4, 0, -1
 20, 21, 7, 5, 0, -1
 20, 20, 8, 5, 0, -1
 20, 19, 8, 6, 0, -1
 20, 18, 8, 7, 0, -1
 21, 33, 0, 0, 2, 15
 21, 32, 1, 0, 0, -1
 21, 31, 2, 0, 0, -1
 21, 30, 3, 0, 0, -1
 21, 29, 4, 0, 0, -1
 22, 44, 0, 0, 3, 15
 22, 43, 0, 1, 0, -1
 22, 42, 1, 1, 0, -1
 22, 41, 1, 2, 0, -1
 22, 40, 1, 3, 0, -1
 22, 10, 0, 0, 2,-30
 22,  9, 1, 0, 0, -1
 22,  8, 2, 0, 0, -1
 22,  7, 2, 1, 0, -1
 22,  6, 3, 1, 0, -1
 22,  5, 4, 1, 0, -1
 22,  4, 5, 1, 0, -1
 22,-26, 0, 0, 3,-30
  0, 95, 5, 0, 1, -5
  1,110, 0, 0, 3, 15
  1,105, 3, 2, 1, -5
  1,104, 4, 2, 0, -1
  1,103, 5, 2, 0, -1
  1,102, 6, 2, 0, -1
  1,101, 7, 2, 0, -1
  1, 71, 0, 0, 3,-30
  1, 66, 3, 2, 1, -5
  1, 65, 3, 3, 0, -1
  1, 64, 4, 3, 0, -1
  1, 63, 4, 4, 0, -1
  1, 62, 4, 5, 0, -1
  1, 32, 0, 0, 2,-30
  1, 31, 1, 0, 0, -1
  1, 30, 1, 1, 0, -1
  1, 29, 2, 1, 0, -1
  1, 28, 3, 1, 0, -1
  1, 27, 4, 1, 0, -1
  1, 26, 4, 2, 0, -1
  1, 25, 5, 2, 0, -1
  1, 24, 6, 2, 0, -1
  1, 23, 7, 2, 0, -1
  2, 38, 0, 0, 3, 15
  2, 37, 1, 0, 0, -1
  2, 36, 1, 1, 0, -1
  2, 35, 2, 1, 0, -1
  2, 34, 2, 2, 0, -1
  2, 33, 2, 3, 0, -1
  2, 32, 3, 3, 0, -1
  2, 31, 4, 3, 0, -1
  2, 30, 5, 3, 0, -1
  2, 29, 6, 3, 0, -1
  2, 28, 6, 4, 0, -1
  2, 27, 6, 5, 0, -1
  2, 26, 7, 5, 0, -1
  2, 25, 7, 6, 0, -1
  2, 24, 7, 7, 0, -1
  3, 39, 0, 0, 2, 15
  3, 38, 0, 1, 0, -1
  3, 37, 1, 1, 0, -1
  3, 36, 1, 2, 0, -1
  3, 35, 2, 2, 0, -1
  3, 34, 3, 2, 0, -1
  3, 33, 4, 2, 0, -1
  3, 32, 4, 3, 0, -1
  3, 31, 5, 3, 0, -1
  3, 30, 6, 3, 0, -1
  3, 29, 7, 3, 0, -1
  3, 28, 8, 3, 0, -1
  3, 27, 9, 3, 0, -1
  4, 42, 0, 0, 3, 15
  4, 41, 0, 1, 0, -1
  4, 40, 1, 1, 0, -1
  4, 39, 1, 2, 0, -1
  4, 38, 2, 2, 0, -1
  4, 37, 2, 3, 0, -1
  4, 36, 3, 3, 0, -1
  4, 35, 3, 4, 0, -1
  5, 50, 0, 0, 2, 15
  5, 49, 0, 1, 0, -1
  5, 48, 1, 1, 0, -1
  5, 47, 2, 1, 0, -1
  5, 46, 2, 2, 0, -1
  5, 45, 2, 3, 0, -1
  5, 44, 2, 4, 0, -1
  5, 14, 0, 0, 2,-30
  5, 13, 1, 0, 0, -1
  5, 12, 2, 0, 0, -1
  5, 11, 2, 1, 0, -1
  5, 10, 3, 1, 0, -1
  5,  9, 4, 1, 0, -1
  5,  8, 5, 1, 0, -1
  5,-22, 0, 0, 3,-30
  0, 95, 3, 2, 1, -5
  0, 94, 4, 2, 0, -1
  0, 93, 5, 2, 0, -1
  0, 92, 5, 3, 0, -1
  0, 91, 5, 4, 0, -1
  0, 90, 5, 5, 0, -1
  0, 89, 5, 6, 0, -1
  1,104, 0, 0, 2, 15
  1, 99, 4, 1, 1, -5
  1, 98, 5, 1, 0, -1
  2,113, 0, 0, 3, 15
  2,108, 5, 0, 1, -5
  3,123, 0, 0, 3, 15
  3,118, 3, 2, 1, -5
  3,117, 4, 2, 0, -1
  3,116, 5, 2, 0, -1
  3,115, 6, 2, 0, -1
  3,114, 7, 2, 0, -1
  3, 84, 0, 0, 3,-30
  3, 79, 1, 4, 1, -5
  4, 94, 0, 0, 2, 15
  4, 89, 3, 2, 1, -5
  4, 88, 4, 2, 0, -1
  4, 87, 4, 3, 0, -1
  4, 86, 5, 3, 0, -1
  4, 85, 5, 4, 0, -1
  4, 84, 6, 4, 0, -1
  4, 83, 6, 5, 0, -1
  4, 82, 7, 5, 0, -1
  4, 81, 7, 6, 0, -1
  4, 80, 8, 6, 0, -1
  4, 79, 8, 7, 0, -1
  4, 49, 0, 0, 2,-30
  4, 48, 0, 1, 0, -1
  4, 47, 0, 2, 0, -1
  5, 62, 0, 0, 2, 15
  5, 57, 4, 1, 1, -5
  5, 56, 5, 1, 0, -1
  6, 71, 0, 0, 3, 15
  6, 66, 3, 2, 1, -5
  6, 65, 3, 3, 0, -1
  6, 64, 4, 3, 0, -1
  6, 63, 5, 3, 0, -1
  6, 62, 5, 4, 0, -1
  6, 61, 5, 5, 0, -1
  6, 60, 5, 6, 0, -1
  6, 30, 0, 0, 2,-30
  6, 29, 1, 0, 0, -1
  6, 28, 2, 0, 0, -1
  6, 27, 3, 0, 0, -1
  6, 26, 4, 0, 0, -1
  7, 41, 0, 0, 3, 15
  7, 40, 1, 0, 0, -1
  7, 39, 1, 1, 0, -1
  7, 38, 1, 2, 0, -1
  7, 37, 2, 2, 0, -1
  7, 36, 3, 2, 0, -1
  7, 35, 4, 2, 0, -1
  7, 34, 4, 3, 0, -1
  7, 33, 4, 4, 0, -1
  7, 32, 4, 5, 0, -1
  8, 47, 0, 0, 2, 15
  8, 46, 1, 0, 0, -1
  8, 45, 2, 0, 0, -1
  8, 44, 3, 0, 0, -1
  8, 43, 4, 0, 0, -1
  9, 58, 0, 0, 3, 15
  9, 53, 2, 3, 1, -5
  9, 52, 2, 4, 0, -1
 10, 67, 0, 0, 2, 15
 10, 62, 2, 3, 1, -5
 10, 61, 3, 3, 0, -1
 10, 60, 4, 3, 0, -1
 10, 59, 4, 4, 0, -1
 10, 58, 4, 5, 0, -1
 11, 73, 0, 0, 2, 15
 11, 68, 2, 3, 1, -5
 11, 67, 2, 4, 0, -1
 12, 82, 0, 0, 2, 15
 12, 77, 4, 1, 1, -5
 12, 76, 5, 1, 0, -1
 13, 91, 0, 0, 3, 15
 13, 86, 1, 4, 1, -5
 14,101, 0, 0, 2, 15
 14, 96, 2, 3, 1, -5
 14, 95, 2, 4, 0, -1
 15,110, 0, 0, 2, 15
 15,105, 5, 0, 1, -5
 16,120, 0, 0, 3, 15
 16,115, 5, 0, 1, -5
 17,130, 0, 0, 3, 15
 17,125, 2, 3, 1, -5
 17,124, 2, 4, 0, -1
 18,139, 0, 0, 2, 15
 18,134, 5, 0, 1, -5
 19,149, 0, 0, 3, 15
 19,144, 5, 0, 1, -5
 20,159, 0, 0, 3, 15
 20,154, 4, 1, 1, -5
 20,153, 5, 1, 0, -1
 20,123, 0, 0, 3,-30
 20,118, 1, 4, 1, -5
 21,133, 0, 0, 2, 15
 21,128, 5, 0, 1, -5
 21, 98, 0, 0, 3,-30
 21, 93, 2, 3, 1, -5
 21, 92, 3, 3, 0, -1
 21, 91, 4, 3, 0, -1
 21, 90, 4, 4, 0, -1
 21, 89, 5, 4, 0, -1
 21, 88, 5, 5, 0, -1
 21, 87, 6, 5, 0, -1
 21, 86, 6, 6, 0, -1
 21, 56, 0, 0, 2,-30
 21, 51, 5, 0, 1, -5
 22, 66, 0, 0, 3, 15
 22, 61, 1, 4, 1, -5
 23, 76, 0, 0, 2, 15
 23, 71, 4, 1, 1, -5
 23, 70, 5, 1, 0, -1
 24, 85, 0, 0, 3, 15
 24, 80, 3, 2, 1, -5
 24, 79, 4, 2, 0, -1
 24, 78, 5, 2, 0, -1
 24, 77, 6, 2, 0, -1
 24, 76, 7, 2, 0, -1
 25, 91, 0, 0, 3, 15
 25, 86, 2, 3, 1, -5
 25, 85, 3, 3, 0, -1
 25, 84, 3, 4, 0, -1
 26, 99, 0, 0, 2, 15
 26, 94, 2, 3, 1, -5
 26, 93, 3, 3, 0, -1
 26, 92, 4, 3, 0, -1
 26, 91, 4, 4, 0, -1
 26, 90, 4, 5, 0, -1
 27,105, 0, 0, 2, 15
 27,100, 0, 5, 1, -5
 28,115, 0, 0, 2, 15
 28,110, 3, 2, 1, -5
 28,109, 4, 2, 0, -1
 28,108, 5, 2, 0, -1
 28,107, 5, 3, 0, -1
 28,106, 6, 3, 0, -1
 28,105, 6, 4, 0, -1
 28,104, 7, 4, 0, -1
 28,103, 7, 5, 0, -1
 28,102, 8, 5, 0, -1
 28,101, 9, 5, 0, -1
 28,100,10, 5, 0, -1
 28, 99,11, 5, 0, -1
 28, 98,12, 5, 0, -1
 28, 68, 0, 0, 3,-30
 28, 63, 3, 2, 1, -5
 28, 62, 3, 3, 0, -1
 28, 61, 4, 3, 0, -1
 28, 60, 4, 4, 0, -1
 28, 59, 5, 4, 0, -1
 28, 58, 5, 5, 0, -1
 28, 57, 5, 6, 0, -1
 29, 72, 0, 0, 2, 15
 29, 67, 4, 1, 1, -5
 29, 66, 5, 1, 0, -1
 30, 81, 0, 0, 3, 15
 30, 76, 2, 3, 1, -5
 30, 75, 2, 4, 0, -1
 31, 90, 0, 0, 2, 15
 31, 85, 3, 2, 1, -5
 31, 84, 4, 2, 0, -1
 31, 83, 4, 3, 0, -1
 31, 82, 4, 4, 0, -1
 31, 81, 4, 5, 0, -1
 32, 96, 0, 0, 2, 15
 32, 91, 1, 4, 1, -5
 33,106, 0, 0, 2, 15
 33,101, 5, 0, 1, -5
 34,116, 0, 0, 3, 15
 34,111, 2, 3, 1, -5
 34,110, 3, 3, 0, -1
 34,109, 3, 4, 0, -1
 35,124, 0, 0, 2, 15
 35,119, 3, 2, 1, -5
 35,118, 4, 2, 0, -1
 35,117, 5, 2, 0, -1
 35,116, 6, 2, 0, -1
 35,115, 6, 3, 0, -1
 35,114, 7, 3, 0, -1
 35,113, 8, 3, 0, -1
 35,112, 9, 3, 0, -1
 36,127, 0, 0, 3, 15
 36,122, 5, 0, 1, -5
 37,137, 0, 0, 3, 15
 37,132, 3, 2, 1, -5
 37,131, 4, 2, 0, -1
 37,130, 5, 2, 0, -1
 37,129, 6, 2, 0, -1
 37,128, 7, 2, 0, -1
 38,143, 0, 0, 3, 15
 38,138, 4, 1, 1, -5
 38,137, 5, 1, 0, -1
 39,152, 0, 0, 3, 15
 39,147, 3, 2, 1, -5
 39,146, 4, 2, 0, -1
 39,145, 5, 2, 0, -1
 39,144, 6, 2, 0, -1
 39,143, 7, 2, 0, -1
 39,113, 0, 0, 3,-30
 39,108, 5, 0, 1, -5
 40,123, 0, 0, 3, 15
 40,118, 3, 2, 1, -5
 40,117, 4, 2, 0, -1
 40,116, 4, 3, 0, -1
 40,115, 5, 3, 0, -1
 40,114, 6, 3, 0, -1
 40,113, 7, 3, 0, -1
 40,112, 7, 4, 0, -1
 40,111, 7, 5, 0, -1
 40,110, 7, 6, 0, -1
 40,109, 8, 6, 0, -1
 40,108, 9, 6, 0, -1
 40,107, 9, 7, 0, -1
 40,106,10, 7, 0, -1
 40,105,11, 7, 0, -1
 40,104,11, 8, 0, -1
 40,103,11, 9, 0, -1
 40, 73, 0, 0, 2,-30
 40, 68, 3, 2, 1, -5
 40, 67, 4, 2, 0, -1
 40, 66, 4, 3, 0, -1
 40, 65, 5, 3, 0, -1
 40, 64, 6, 3, 0, -1
 40, 63, 7, 3, 0, -1
 40, 62, 8, 3, 0, -1
 40, 61, 8, 4, 0, -1
 40, 60, 9, 4, 0, -1
 40, 59,10, 4, 0, -1
 41, 74, 0, 0, 3, 15
 41, 69, 5, 0, 1, -5
 42, 84, 0, 0, 3, 15
 42, 79, 5, 0, 1, -5
 43, 94, 0, 0, 3, 15
 43, 89, 2, 3, 1, -5
 43, 88, 3, 3, 0, -1
 43, 87, 4, 3, 0, -1
 43, 86, 5, 3, 0, -1
 43, 85, 5, 4, 0, -1
 43, 84, 6, 4, 0, -1
 43, 83, 6, 5, 0, -1
 43, 82, 7, 5, 0, -1
 43, 81, 8, 5, 0, -1
 43, 80, 9, 5, 0, -1
 43, 79, 9, 6, 0, -1
 43, 78,10, 6, 0, -1
 43, 77,10, 7, 0, -1
 43, 76,11, 7, 0, -1
 43, 75,12, 7, 0, -1
 43, 74,12, 8, 0, -1
 43, 73,13, 8, 0, -1
 43, 72,13, 9, 0, -1
 43, 71,13,10, 0, -1
 43, 70,13,11, 0, -1
 44, 85, 0, 0, 2, 15
 44, 80, 2, 3, 1, -5
 44, 79, 3, 3, 0, -1
 44, 78, 3, 4, 0, -1
 45, 93, 0, 0, 2, 15
 45, 88, 2, 3, 1, -5
 45, 87, 2, 4, 0, -1
 46,102, 0, 0, 2, 15
 46, 97, 2, 3, 1, -5
 46, 96, 2, 4, 0, -1
 47,111, 0, 0, 2, 15
 47,106, 2, 3, 1, -5
 47,105, 2, 4, 0, -1
 47, 75, 0, 0, 2,-30
 47, 70, 4, 1, 1, -5
 47, 69, 4, 2, 0, -1
 47, 68, 4, 3, 0, -1
 47, 67, 5, 3, 0, -1
 47, 66, 6, 3, 0, -1
 47, 65, 7, 3, 0, -1
 47, 64, 7, 4, 0, -1
 47, 63, 7, 5, 0, -1
 47, 62, 7, 6, 0, -1
 47, 61, 8, 6, 0, -1
 47, 60, 8, 7, 0, -1
 48, 75, 0, 0, 2, 15
 48, 70, 5, 0, 1, -5
 49, 85, 0, 0, 3, 15
 49, 80, 4, 1, 1, -5
 49, 79, 5, 1, 0, -1
 50, 94, 0, 0, 3, 15
 50, 89, 4, 1, 1, -5
 50, 88, 5, 1, 0, -1
 50, 58, 0, 0, 3,-30
 50, 53, 5, 0, 1, -5
 51, 68, 0, 0, 3, 15
 51, 63, 5, 0, 1, -5
 51, 33, 0, 0, 3,-30
 51, 32, 1, 0, 0, -1
 51, 31, 2, 0, 0, -1
 51, 30, 3, 0, 0, -1
 51, 29, 4, 0, 0, -1
 51, -1, 0, 0, 3,-30
  0, 95, 1, 4, 1, -5
  1,110, 0, 0, 2, 15
  1,105, 2, 3, 1, -5
  1,104, 2, 4, 0, -1
  2,119, 0, 0, 2, 15
  2,114, 2, 3, 1, -5
  2,113, 2, 4, 0, -1
  3,128, 0, 0, 2, 15
  3,123, 3, 2, 1, -5
  3,122, 3, 3, 0, -1
  3,121, 4, 3, 0, -1
  3,120, 5, 3, 0, -1
  3,119, 5, 4, 0, -1
  3,118, 5, 5, 0, -1
  3,117, 6, 5, 0, -1
  3,116, 6, 6, 0, -1
  4,131, 0, 0, 2, 15
  4,126, 4, 1, 1, -5
  4,125, 5, 1, 0, -1
  4, 95, 0, 0, 3,-30
  4, 90, 3, 2, 1, -5
  4, 89, 3, 3, 0, -1
  4, 88, 4, 3, 0, -1
  4, 87, 5, 3, 0, -1
  4, 86, 6, 3, 0, -1
  4, 85, 7, 3, 0, -1
  4, 84, 8, 3, 0, -1
  4, 83, 9, 3, 0, -1
  5, 98, 0, 0, 3, 15
  5, 93, 5, 0, 1, -5
  6,108, 0, 0, 3, 15
  6,103, 4, 1, 1, -5
  6,102, 5, 1, 0, -1
  7,117, 0, 0, 3, 15
  7,112, 2, 3, 1, -5
  7,111, 2, 4, 0, -1
  8,126, 0, 0, 2, 15
  8,121, 2, 3, 1, -5
  8,120, 2, 4, 0, -1
  8, 90, 0, 0, 2,-30
  8, 85, 1, 4, 1, -5
  9,100, 0, 0, 2, 15
  9, 95, 4, 1, 1, -5
  9, 94, 5, 1, 0, -1
 10,109, 0, 0, 3, 15
 10,104, 4, 1, 1, -5
 10,103, 5, 1, 0, -1
 11,118, 0, 0, 3, 15
 11,113, 4, 1, 1, -5
 11,112, 4, 2, 0, -1
 11,111, 5, 2, 0, -1
 11,110, 6, 2, 0, -1
 11,109, 6, 3, 0, -1
 11,108, 6, 4, 0, -1
 11,107, 6, 5, 0, -1
 11,106, 7, 5, 0, -1
 11,105, 8, 5, 0, -1
 11,104, 8, 6, 0, -1
 11,103, 9, 6, 0, -1
 11,102,10, 6, 0, -1
 11,101,11, 6, 0, -1
 11,100,11, 7, 0, -1
 11, 99,11, 8, 0, -1
 11, 98,11, 9, 0, -1
 12,113, 0, 0, 2, 15
 12,108, 5, 0, 1, -5
 13,123, 0, 0, 3, 15
 13,118, 3, 2, 1, -5
 13,117, 4, 2, 0, -1
 13,116, 5, 2, 0, -1
 13,115, 5, 3, 0, -1
 13,114, 6, 3, 0, -1
 13,113, 7, 3, 0, -1
 13,112, 8, 3, 0, -1
 13,111, 9, 3, 0, -1
 14,126, 0, 0, 3, 15
 14,121, 5, 0, 1, -5
 15,136, 0, 0, 3, 15
 15,131, 2, 3, 1, -5
 15,130, 2, 4, 0, -1
 16,145, 0, 0, 2, 15
 16,140, 5, 0, 1, -5
 17,155, 0, 0, 3, 15
 17,150, 4, 1, 1, -5
 17,149, 5, 1, 0, -1
 17,119, 0, 0, 3,-30
 17,114, 5, 0, 1, -5
 18,129, 0, 0, 3, 15
 18,124, 5, 0, 1, -5
 19,139, 0, 0, 3, 15
 19,134, 4, 1, 1, -5
 19,133, 5, 1, 0, -1
 20,148, 0, 0, 3, 15
 20,143, 1, 4, 1, -5
 21,158, 0, 0, 2, 15
 21,153, 5, 0, 1, -5
 22,168, 0, 0, 3, 15
 22,163, 2, 3, 1, -5
 22,162, 3, 3, 0, -1
 22,161, 3, 4, 0, -1
 22,131, 0, 0, 2,-30
 22,126, 4, 1, 1, -5
 22,125, 5, 1, 0, -1
 22, 95, 0, 0, 3,-30
 22, 90, 2, 3, 1, -5
 22, 89, 2, 4, 0, -1
 23,104, 0, 0, 2, 15
 23, 99, 5, 0, 1, -5
 24,114, 0, 0, 3, 15
 24,109, 2, 3, 1, -5
 24,108, 3, 3, 0, -1
 24,107, 4, 3, 0, -1
 24,106, 4, 4, 0, -1
 24,105, 4, 5, 0, -1
 25,120, 0, 0, 2, 15
 25,115, 5, 0, 1, -5
 26,130, 0, 0, 3, 15
 26,125, 1, 4, 1, -5
 27,140, 0, 0, 2, 15
 27,135, 5, 0, 1, -5
 28,150, 0, 0, 3, 15
 28,145, 2, 3, 1, -5
 28,144, 3, 3, 0, -1
 28,143, 4, 3, 0, -1
 28,142, 5, 3, 0, -1
 28,141, 5, 4, 0, -1
 28,140, 6, 4, 0, -1
 28,139, 6, 5, 0, -1
 28,138, 7, 5, 0, -1
 28,137, 7, 6, 0, -1
 28,136, 8, 6, 0, -1
 28,135, 9, 6, 0, -1
 28,134,10, 6, 0, -1
 28,133,11, 6, 0, -1
 28,132,11, 7, 0, -1
 28,131,12, 7, 0, -1
 28,130,13, 7, 0, -1
 28,129,14, 7, 0, -1
 28,128,15, 7, 0, -1
 28, 98, 0, 0, 3,-30
 28, 93, 4, 1, 1, -5
 28, 92, 5, 1, 0, -1
 29,107, 0, 0, 3, 15
 29,102, 1, 4, 1, -5
 30,117, 0, 0, 2, 15
 30,112, 1, 4, 1, -5
 31,127, 0, 0, 2, 15
 31,122, 2, 3, 1, -5
 31,121, 3, 3, 0, -1
 31,120, 3, 4, 0, -1
 32,135, 0, 0, 2, 15
 32,130, 3, 2, 1, -5
 32,129, 4, 2, 0, -1
 32,128, 5, 2, 0, -1
 32,127, 6, 2, 0, -1
 32,126, 6, 3, 0, -1
 32,125, 7, 3, 0, -1
 32,124, 8, 3, 0, -1
 32,123, 9, 3, 0, -1
 33,138, 0, 0, 3, 15
 33,133, 3, 2, 1, -5
 33,132, 4, 2, 0, -1
 33,131, 4, 3, 0, -1
 33,130, 5, 3, 0, -1
 33,129, 6, 3, 0, -1
 33,128, 6, 4, 0, -1
 33,127, 6, 5, 0, -1
 33,126, 6, 6, 0, -1
 34,141, 0, 0, 2, 15
 34,136, 2, 3, 1, -5
 34,135, 3, 3, 0, -1
 34,134, 3, 4, 0, -1
 35,149, 0, 0, 2, 15
 35,144, 1, 4, 1, -5
 36,159, 0, 0, 2, 15
 36,154, 5, 0, 1, -5
 37,169, 0, 0, 3, 15
 37,164, 3, 2, 1, -5
 37,163, 3, 3, 0, -1
 37,162, 3, 4, 0, -1
 38,177, 0, 0, 2, 15
 38,172, 2, 3, 1, -5
 38,171, 3, 3, 0, -1
 38,170, 3, 4, 0, -1
 39,185, 0, 0, 2, 15
 39,180, 2, 3, 1, -5
 39,179, 2, 4, 0, -1
 40,194, 0, 0, 2, 15
 40,189, 4, 1, 1, -5
 40,188, 5, 1, 0, -1
 41,203, 0, 0, 3, 15
 41,198, 1, 4, 1, -5
 42,213, 0, 0, 2, 15
 42,208, 2, 3, 1, -5
 42,207, 2, 4, 0, -1
 43,222, 0, 0, 2, 15
 43,217, 4, 1, 1, -5
 43,216, 4, 2, 0, -1
 43,215, 4, 3, 0, -1
 43,214, 5, 3, 0, -1
 43,213, 6, 3, 0, -1
 43,212, 7, 3, 0, -1
 43,211, 8, 3, 0, -1
 43,210, 9, 3, 0, -1
 44,225, 0, 0, 3, 15
 44,220, 2, 3, 1, -5
 44,219, 2, 4, 0, -1
 45,234, 0, 0, 2, 15
 45,229, 2, 3, 1, -5
 45,228, 3, 3, 0, -1
 45,227, 4, 3, 0, -1
 45,226, 4, 4, 0, -1
 45,225, 5, 4, 0, -1
 45,224, 6, 4, 0, -1
 45,223, 6, 5, 0, -1
 45,222, 6, 6, 0, -1
 46,237, 0, 0, 2, 15
 46,232, 5, 0, 1, -5
 47,247, 0, 0, 3, 15
 47,242, 1, 4, 1, -5
 48,257, 0, 0, 2, 15
 48,252, 5, 0, 1, -5
 49,267, 0, 0, 3, 15
 49,262, 4, 1, 1, -5
 49,261, 5, 1, 0, -1
 50,276, 0, 0, 3, 15
 50,271, 3, 2, 1, -5
 50,270, 3, 3, 0, -1
 50,269, 4, 3, 0, -1
 50,268, 5, 3, 0, -1
 50,267, 5, 4, 0, -1
